message_cid,receiver_code,method_num,exit_code,height,block_cid,seq
bafy2bzacecbbdthrciynstcmixdfhiwezwulu4pjkn5cocvt5rd3dljsoj6ro,fil/1/storageminer,7,6,51626,bafy2bzaced5vadhno4azvw3hd74jtm3kwfaavorwebpfqbtuzdsedsy7y3b42,8
bafy2bzaceddzyvql5dpi4oiqof3irp5vzdftut7zaun4movhigvelujt76aic,fil/1/storageminer,7,6,49329,bafy2bzacebpciwm566nse5ng5rqspmthbeoeyap6webwnrdtoncs7caatsdqq,9
bafy2bzaceahghafapvg44lv5nkok6yu2ac3db5dawy44usn2est4mnxcr6w2w,fil/1/storageminer,7,6,47027,bafy2bzacedqvzbf5odqs2pae25vsrr6no3jbcjj6t7d6luxclzdiiw5o7etfy,10
bafy2bzaceadi54mat3asfr3dzsiivnyorya5eothwsykrn3st5mhdcbfstv7q,fil/1/storageminer,7,7,57564,bafy2bzacec2myhqtl72qngoymvzjkfqzr4palkkouuken2552zaqgwv27reqw,1
bafy2bzacedu7rgg2lifa7vtum5wl6vcmsoift6is6q57ppduvdp7igph52qh4,fil/1/storageminer,7,7,57564,bafy2bzacec2myhqtl72qngoymvzjkfqzr4palkkouuken2552zaqgwv27reqw,2
bafy2bzacecio4wctttrilqy6fgklasfcyh7a66omcm6dkgwvhswdctb3jufha,fil/1/storageminer,7,7,57563,bafy2bzacecke6famguvcbqxmiinorpqqbhqifpfrgmhadzv7zoxtknaoge2lu,3
bafy2bzaceb3y5iqmz53kuqqqj7t24h7p7hkk5zqk7aygvjljcsifwxh5ibjuo,fil/1/storageminer,7,7,57557,bafy2bzacedjvjopih2muj3jrdnbxcqmp53lsfy2odwnwlr5fzpsvo3yxo54cu,6
bafy2bzacedu6xljcokbead2jseuvi6ihbbgk4xmyz6y4b7skqhkjuzdat2mta,fil/1/storageminer,7,7,57557,bafy2bzacedjvjopih2muj3jrdnbxcqmp53lsfy2odwnwlr5fzpsvo3yxo54cu,7
bafy2bzacebolkngesibo2gvakmcvrf4qc4bi6kdp3qx5glkehznxgxnemcghy,fil/1/storageminer,7,7,57557,bafy2bzaceby6vqr2jfsozydx5autc5bbqvlztbqflo3hrgxombj62luvfesnm,5
bafy2bzaceazvqvt4lc4gaeqo3rnpw4ocrjvsos44yeiagnhdrgikbqe2qgiuo,fil/1/storageminer,7,7,57557,bafy2bzaceby6vqr2jfsozydx5autc5bbqvlztbqflo3hrgxombj62luvfesnm,4
bafy2bzaceaorn7mphcl3c3h655jdibbcd5cjdrbbs7iqduiqtg4qs2xr6fi2s,fil/1/storageminer,7,7,57552,bafy2bzacecglkyq2nxplo45gsrraboombmebuccc5n7vkabzlfopx6aznkolq,8
bafy2bzacecbnmwlzryyc2upn6wbhy7hwii3gnlirr6hxoxz3kxrohwjv7cp7c,fil/1/storageminer,7,7,57552,bafy2bzaceb57yaanjplx7cwygucsjict3zo2reggj27yoshusis7me23yszxk,9
bafy2bzacedjpjd62ktisbnx7xzoilsve7fbiujfphsuq3qrz6orzs7mdc3kfo,fil/1/storageminer,7,7,57548,bafy2bzaceaosqxfoxp7wzq3hvd5i2i2trxxw4cqylk67koitk55a5ksy57nrw,10
bafy2bzaceczywty5puk63cdzqvwqw7d7qsws3o4zhb3s4zevak6yxcgvhmjqe,fil/1/storageminer,7,16,55627,bafy2bzacecmat5xtbcxd2ykmf75e2jifrh777qvwamdjnzwcs6qcr3zwd7qw2,1
bafy2bzaceblbst5s3xxylkrhkduwtfya3jgic6grcr4grgtqaac4p2ooqaixk,fil/1/storageminer,7,16,53947,bafy2bzacecnvpbvcix2uzrhkeetkfwctwfqvgonmj5bjjfu7ntse4f5js2ciq,3
bafy2bzacea44y2crwteufrdsnggibbkyt3dt2m5ttzass564774g2tvvkokkk,fil/1/storageminer,7,16,53947,bafy2bzacecnvpbvcix2uzrhkeetkfwctwfqvgonmj5bjjfu7ntse4f5js2ciq,2
bafy2bzacedgpy3pm73wi4yks32bgef75dpgpdbeo4j5cliscvtrytsyz6uwbg,fil/1/storageminer,7,16,53947,bafy2bzacecnvpbvcix2uzrhkeetkfwctwfqvgonmj5bjjfu7ntse4f5js2ciq,6
bafy2bzacecgiftzsdhhienjqv7zahhdv7xwol7c6ciitipvhcmflnar3skc56,fil/1/storageminer,7,16,53947,bafy2bzacecnvpbvcix2uzrhkeetkfwctwfqvgonmj5bjjfu7ntse4f5js2ciq,5
bafy2bzacebuwwv5dxpo2bg6ysc4n5lhprgzqq7dw2aley2rnfopmvan2liua6,fil/1/storageminer,7,16,53947,bafy2bzacecnvpbvcix2uzrhkeetkfwctwfqvgonmj5bjjfu7ntse4f5js2ciq,4
bafy2bzaced5rcmonblzhfrpej7rpn25uv5w3rbbz6jifg7x5cz4jui7o4pzcw,fil/1/storageminer,7,16,53946,bafy2bzacecxik2bwpwqyi4uwpo5sxccoq7k5syhd66bo7jms6cr76tn7tnrzq,10
bafy2bzaceb4k7vr254cwo66bem3bfu7ucic4tcztumabz3kackgvddcya6sxe,fil/1/storageminer,7,16,53946,bafy2bzacebhwes52btbizqoplorvlbzsxly55qfjeaud2giicqiajr2iq74ds,7
bafy2bzaceau74yd4aoh43fhfwph2wfr4sscbiczp2szawp2yjhivlllrpsifq,fil/1/storageminer,7,16,53946,bafy2bzacebmd6j65gttq7hzoveo5itlearn74sb67spnxqept4fhcibovc26m,8
bafy2bzacecbsexgg7b4o3oaejvcw35jk5u3u3j5cbt2ie3hnff4vlqgjw622a,fil/1/storageminer,7,16,53946,bafy2bzaceacfoabd3itdfco24ee3s6ytzv5tzfzy5is5gp7ka6kzpmh3q6ucw,9
bafy2bzacedw7jiebikpxfdflwjhtwb5lixy476irixwxr7enetkrqfc2e2e6m,fil/1/storageminer,7,17,55373,bafy2bzaceb4r337p75jrra5sfcg3hxfaevg7txdbzh3zcpzkxeu224tzuptse,1
bafy2bzaceasne52aqqf25eetvjvie6k6qb7f65bcsurtuqqkhv5mkn532emno,fil/1/storageminer,7,17,55371,bafy2bzacedgtavlvrfhrq2ql6ixkdaie65d5bzdygk6dzcfsshiwkelavqgs4,6
bafy2bzaceafek73ezpodto5gozbpqwehwsfjgmmesk4mwisw3h24d22bfbczc,fil/1/storageminer,7,17,55371,bafy2bzacedgtavlvrfhrq2ql6ixkdaie65d5bzdygk6dzcfsshiwkelavqgs4,5
bafy2bzacebjebyu6zuuamgvostmc4xi37ek7wi2zyg4cxn22ozr5xjetzrphu,fil/1/storageminer,7,17,55371,bafy2bzacedgtavlvrfhrq2ql6ixkdaie65d5bzdygk6dzcfsshiwkelavqgs4,7
bafy2bzacecqkew6dg5nuf4d26ftkfc7focubbduag3fnqr6yizobuwcvom3aw,fil/1/storageminer,7,17,55371,bafy2bzacedgtavlvrfhrq2ql6ixkdaie65d5bzdygk6dzcfsshiwkelavqgs4,2
bafy2bzacedutayxcihvxs7duxneprwmjd5sdwjpusvejj5p6fwlvjdfxgqk3e,fil/1/storageminer,7,17,55371,bafy2bzacedgtavlvrfhrq2ql6ixkdaie65d5bzdygk6dzcfsshiwkelavqgs4,4
bafy2bzacebv2uibts4auundnlm2on274jsdgndgxg2u4j2xbf3vikagqgnfgq,fil/1/storageminer,7,17,55371,bafy2bzacedgtavlvrfhrq2ql6ixkdaie65d5bzdygk6dzcfsshiwkelavqgs4,3
bafy2bzacecoa5ub7vna5uzdscndbjuirns23c4xog43wna7vrq6rjqd4afjf4,fil/1/storageminer,7,17,55370,bafy2bzacea5efynbw2s6c34xkrimgzglof4qswhnwzaqsa7vxusdfz54gj6uk,8
bafy2bzaceahtma22g2kqrocrxynfhhfkvratmhg4yukydr5ojuq6jzpoivcwu,fil/1/storageminer,7,17,55368,bafy2bzaceao6ujtdv4f44swui7kw563r25jyj6qbbz7gnctbvjqmpyo377wua,9
bafy2bzacecivh64iqdn4jvggkaqago4yashpnghnichgydccgayyqizrhi5fa,fil/1/storageminer,7,17,55368,bafy2bzacebucoiw4veu5dd43rfr37qbcsxlvdbnjvv6ctb3lkprxll543unhe,10
bafy2bzaced7lrks7eqtzpxb6hkzlvezvo46unmposdwgu34ix7yd5cpsebg6e,fil/1/storageminer,7,18,33859,bafy2bzaceabvoatrhwmlnijwdeyan6btvedk5bugel6nvq7k2fxk77pgypiia,4
bafy2bzacecwv2jefijteb5raxwdky6tybrlct3ggn6gh2xskohwwjkmmzdrcc,fil/1/storageminer,7,18,33859,bafy2bzaceda6lh2mngehnc6mutgw2cyu3xs3cv2eb2ojeimjkyftlpus3fyt6,1
bafy2bzaceb3hvuzsn6piafnmzlsmjdfa2tdwucni4bpncxlorauozeuz4bvyq,fil/1/storageminer,7,18,33859,bafy2bzaceabvoatrhwmlnijwdeyan6btvedk5bugel6nvq7k2fxk77pgypiia,3
bafy2bzaceal3zvq54arqbeptiafxhabwfrpwl3d6gomhh2v4cirflvqq5uqny,fil/1/storageminer,7,18,33859,bafy2bzacebefkaao3iujkduwbnkagsi4ei7dkovxrmwhluhwukk7td44ypvdo,2
bafy2bzacec5m3wgbs3ejtyjouqyrxj3xbb6gpsoankynzw4ep2zftbincdmzi,fil/1/storageminer,7,19,54180,bafy2bzacebzzcbrgfj6chbmb6qsl7xllcxoek7yskdh7vvgs4hfx4o3bnzyho,4
bafy2bzaceb6lnwhleu4n7wv3kduhub2zn3kynfhtaurd34ogzvbvok3dln7fi,fil/1/storageminer,7,19,54180,bafy2bzacebzzcbrgfj6chbmb6qsl7xllcxoek7yskdh7vvgs4hfx4o3bnzyho,5
bafy2bzacebenxu6ylzlmtrkiksorollwmcl3ednzg5g4td7v3bb4xuws7s6nm,fil/1/storageminer,7,19,54180,bafy2bzacebzzcbrgfj6chbmb6qsl7xllcxoek7yskdh7vvgs4hfx4o3bnzyho,2
bafy2bzacebvtrig2l5mbt7y47niv5eppl34iuj4oz6orb3kzedrnnuaqne6s2,fil/1/storageminer,7,19,54180,bafy2bzacebzzcbrgfj6chbmb6qsl7xllcxoek7yskdh7vvgs4hfx4o3bnzyho,1
bafy2bzacebitmf5xkpulshfvw4yd626xl4yh7z2ypnyaqbbeeoguznx2dd2dm,fil/1/storageminer,7,19,54180,bafy2bzacebzzcbrgfj6chbmb6qsl7xllcxoek7yskdh7vvgs4hfx4o3bnzyho,3
bafy2bzacebkic7xxrppjga444lijl6dd3k6nzbgcjv3wtxgd72bx3puproa3g,fil/1/storageminer,7,19,53866,bafy2bzacec4a2zbcjmf54wosykw4iggmnek3j7zvqaqfcgho2ivcctmn42jiy,6
bafy2bzacebg72t3jyawes4s6wzh2p4vrt42gcneqdqarkv5oirmcet7q2ic2k,fil/1/storageminer,7,19,53680,bafy2bzaceblab7y44uiw2c2fpb6rknhmkbkh7zhtq62gcibwlhlsuih73lymm,7
bafy2bzaceaqp76fownmifmb5ht3y44sos3ypydn7z4vn5wz2wty7ejkz6sfto,fil/1/storageminer,7,19,53471,bafy2bzacedvr3u6wccmsz3qa5prxppw7cb2qeqwrwzhpuccj5nz63fldyrsak,8
bafy2bzacecnjdpws4vlpddbqn7wydzhy2agxjcbaphp46petnsuyacwv2xgpo,fil/1/storageminer,7,19,53336,bafy2bzacedbteqjhtsc5t4onya5mimz4nun35igzs2aajv5vjegitsn37t6ck,9
bafy2bzaced47iodrh6xktfh6toms254kqqctl4k46ejyiijaq4cry7rrl5mea,fil/1/storageminer,7,19,49970,bafy2bzacedindf7a43jbmlgsjxjw7wubuat4xkhwqqeagsembuuhk4tvgv35u,10
bafy2bzacecaexjlzpcjeemrumey2n2f35gm5j2pbuyaqib525rnpqjbjdatdc,fil/1/storageminer,10,0,57424,bafy2bzacebwx66aypmxa444rctcntftwjm6q3xtm2egcleer3422iy5274xtq,1
bafy2bzaceduyl3ittcu4o2q36n62xduyyfv4p3ezvdufglbvxmr4ye2dscvlw,fil/1/storageminer,10,0,57295,bafy2bzacea3twpj22mnzwpshks7wfgcumm4wdehkdbqf66j3cza3isy5a3e24,2
bafy2bzacecvz2kygkea3lj7z2z4mhpqmas2vvlv23pr5sdsqyjl5j4eiax7qk,fil/1/storageminer,10,0,57292,bafy2bzacealrambo3hhixnfydvqhcq34hqhdwuqezf7scvdv5h3nyloz3v7is,3
bafy2bzacecuwt7k7jf5bo3liu6d6ouagqvzddjixb7gociocds26sthapnjhg,fil/1/storageminer,10,0,57116,bafy2bzacecv5beptgqndkfchygruxihewtj2om5k2dstabbdrcrqlmskvf5ju,4
bafy2bzacec7em3ttl665xbaehywm7ilkg5ab2cxqj27kuugwhsseschislagw,fil/1/storageminer,10,0,57108,bafy2bzacecouv5cv27wcqney6knylatsgidgeaavixkrwvriuinwsiztz4mrs,5
bafy2bzacebbun3tympn5trcqx3li7nzcfzpy26e4yvp2cnwvtra5sgm3nplou,fil/1/storageminer,10,0,57102,bafy2bzacedkwq7bt7bbpe4a5pw2yfq26zqelk6imnkxb7d6gn3ca5s2fe2k7s,6
bafy2bzacedr4b2yqbq2bsjs2asbbr4dqm27bonomusibnwgcygbcwt4mujlry,fil/1/storageminer,10,0,57025,bafy2bzacedvh7qtw5barrt35plnnmoqd6gvbec6nvogm42wps3nq56uz5mtzc,7
bafy2bzacebhaj5nsrrx4l46ztllc6ceopjc7bzmc56cekm3lrrxktceb7c6cu,fil/1/storageminer,10,0,56989,bafy2bzaceb462emeobf4f2q2kutuojl647t5llyhesfmdfj5wl24baxvn6ada,8
bafy2bzaced5jhwunvgep73xloqqe6s72pwsjnowqnwdx3z6ji3gz7tljlj3vy,fil/1/storageminer,10,0,56944,bafy2bzacebpxh2lbjyoqq4jryobq6ermb7llnzspdiwbku2kati7oru7sd3do,9
bafy2bzaced2hy2t6vcufiig6lpf2wekuvdopzcylk34e6wqmu5t3ftuggiuic,fil/1/storageminer,10,0,56929,bafy2bzacedtb6ln5lxpng2cjkfv554o4eyk53czjr4tkaletpuqdnnmmuxbdi,10
bafy2bzacecjrjs6buwduaxpy55s6ueyjrpbqfljt5rgmm4ixi33n5tzx3a56u,fil/1/storageminer,10,16,54145,bafy2bzaceahclqzra37gzoximyvijyu2k47vqwynj3drp7fsi6kyw6a6g6ths,1
bafy2bzaceco4rjpe6ijy33jkgu74syj2nd4iqfjaphis5p3htkuq6wseuxdx4,fil/1/storageminer,10,16,50029,bafy2bzaceafwcxvqobmbzw5vh22wbcrzsapcjo5r5oiibrzd3kvs33chwlyqk,2
bafy2bzacebmsxsi3vuzasdeojegadbf3hrvnmzhrgo6o6hp3w3z34674ddj64,fil/1/storageminer,10,16,44923,bafy2bzacec5vq62rnethotehe6qy7d3trsmb2cpgqcujpvbqmh63x6j6a4xgu,3
bafy2bzaceavv4hae2btuf6rolalmxprjipjpudyj6nxv3qgdoqnfp2f24m2q2,fil/1/storageminer,10,16,44908,bafy2bzacebzuz2ow7s5fk3ioyo5l4yagdqlowlyhrwvrarx2pa6ivftogkjkq,4
bafy2bzacedgvhwbmxexyij572udi2qzm7hc5soxvsrfzj7pe3x2zkpp5vsbmw,fil/1/storageminer,10,16,44901,bafy2bzacebgugojtaybttqlzuridsdlfqneih6t32o5i5xjvjwz4wg4jeislg,5
bafy2bzacectd3tfjw2bcjud3ryxevuy6oumtyirzir7smforfn3ragwezdxqc,fil/1/storageminer,10,16,44695,bafy2bzacebzr2k4f6qykrsmkvsmo4oq6mzlll425vxdpznxbl52ebpjrmhxqu,6
bafy2bzaceaqscspygthccgb5gqb57xitdl6qskjica6fu4cu4zmffa2soks64,fil/1/storageminer,10,16,44616,bafy2bzaceavan6x7k5lcuqcewbdxcequoy6e5ss4fcqh2uefki2xbwjzm3rfi,7
bafy2bzacedhtefof5dkjp3qe3n6bp2325o2pztplvt6dd72jux4hjq5j5eqkw,fil/1/storageminer,10,16,44475,bafy2bzacedqsd6nirf7wanf2jevs2g234hpaexxgljdkdlspxjrct45dlpqn2,8
bafy2bzaceb4d6egcvqtlhxv4rzc3d36wygxl3zw2bww7ne5vbkxq5zkqa6njq,fil/1/storageminer,10,16,44388,bafy2bzacebmbl4lpaqpwwidis4pwgjosagel2bkif3bzugtfudjtbjtzrg4fa,9
bafy2bzacecvqlcaojs4kyiq322hid6fb7i3c6q6gmfftnrdoieu2vlxllcjxs,fil/1/storageminer,10,16,44357,bafy2bzacedlczdzpg6sbxwgsd2v3hexeknydvqygyujkhp4n5w5mnhx7jnm7w,10
bafy2bzacedwfv4hrzymknrn3jhnwzrm42ddnyjdhz6oimzzjfyvokvfxoian4,fil/1/storageminer,11,0,57503,bafy2bzacebffzspyc3hhdxgtezleue5liirndhnyrn22qftz33ixsf5nndgqg,1
bafy2bzaceagxsjkxc4yvqo73qnfquaac2rn2jrdsdo5gzkjeu273boqghj4yi,fil/1/storageminer,11,0,57478,bafy2bzaceainqkd3ruecg6inrehox36n42v7al2vsz6v4xpynpfct6nwrc3d2,2
bafy2bzacecbv6yst4cumauf7t3ak56vd6xigqf2gj6h7qb7n3hsecoo4ly232,fil/1/storageminer,11,0,57472,bafy2bzacecwiz272yhhiilbcotmujsitzueluxyr3aarkmxpuxkn7wjc7wyok,3
bafy2bzacedz5m33z7rvrcvqakwdnhsmlxqoagk2zohia2k5zivohcgjft6n74,fil/1/storageminer,11,0,57443,bafy2bzaceapj3yzmw6uxpt5je47572amjlcnawgvtvw4igvhrtpoxemofwqgk,4
bafy2bzacecd56spx2624hkwkl2zco2mdcp2mo4a4btkbqk5jh43cnhf6a5se6,fil/1/storageminer,11,0,57435,bafy2bzacec4oeb6hmny6ho3ujsjgdaayolcu2hroii63qjymunkbuo4hot3pm,5
bafy2bzacecfov5lum3fytryhfengnidtfyataqtm36imlbkpsplga3zjcqpro,fil/1/storageminer,11,0,57356,bafy2bzaceas3syxp5pkq424itz73ipmusbbah6y34jynhcrmwcywx3y7pxq7g,6
bafy2bzaceajqahbz25v7bc7qddr36xsnlxqsnquh3wce4kidevzyy6orddons,fil/1/storageminer,11,0,57218,bafy2bzacectymsqyvst2wbm6owonytmezhzsmwreuzy3io2xw6uq5jn7pq252,7
bafy2bzacea4afut3azsdciqqwfooxqn27ktyvnpso73rzxyzq56w5vh3ubkao,fil/1/storageminer,11,0,57209,bafy2bzacebw7emrvv4v6yd4vd4du4v23yz7s47x7gwotyy4tavspu6h3fc6vs,8
bafy2bzacebavffsphfhvmgwuia537k7ztj24jo5rr4wbxverbmknqlyucmx7g,fil/1/storageminer,11,0,57072,bafy2bzacebz427smklmvo4dzvjdtg2lmy3uqodl6lr7xijs5smh3j4bjet5h4,9
bafy2bzacecxi77si6klemriovpma5j3r3vqxvct7spvarmgbyfvplupcyxjno,fil/1/storageminer,11,0,57061,bafy2bzacebeo62vfo24uxd5ftt2cp4pvktbb4m5pv43qebr266wz4x3qgu6cy,10
bafy2bzaceaxy5t74umgqr3ufgtrdpnugh2jspmy5mvibirjtigeshqvrix3fk,fil/1/storageminer,11,7,50638,bafy2bzaced6wewcx7txwyib2epd7qxgrd52aa2a2oyps6ptte7nusjave36us,1
bafy2bzaceau5zh7cy766qlrjfoci4ukyq4cbik3xodr4y6ffoh2nvdbx2bwii,fil/1/storageminer,11,7,50577,bafy2bzacebfyqifkbl4dcdvpccg4txwfopp3mfb2xptt4isrvy3bkmwswmltq,2
bafy2bzaceco6vzfd2jg6x64bbpxojqasiflvmewueztzzh6bptxvug55k2lsc,fil/1/storageminer,11,7,45369,bafy2bzacedjmddgpyp4nnuk63lg2imryteadewygbp3gi7qoh46nfjpfvs7rw,3
bafy2bzacebur4n2b56jptcxpo6a5ydfclwyfffysvmp6jzolkz3tpmdufb5ko,fil/1/storageminer,11,16,54145,bafy2bzaceahclqzra37gzoximyvijyu2k47vqwynj3drp7fsi6kyw6a6g6ths,1
bafy2bzacedrcese2pzz647za65zgqgar5kjum44rt7nudkacmpktlcvmy7qde,fil/1/storageminer,11,16,54145,bafy2bzacec7mlqchoj43nc7u7cbkvbjgivbiccvnk4lr2onmgnd7tbfvldp7q,2
bafy2bzacebjb37avo36oxldlsxksja23slrfvnd5ey4he6o4fzgvaz3sdki2y,fil/1/storageminer,11,16,54032,bafy2bzacecd2dlc3f5xnvfss57is7n5dbghopulrcmabdwueyjzrlchtj2cnq,3
bafy2bzaceavwuuy4gbafutbkqbvkgm2cvle6tdgqvack375tjuxmrmtmeeack,fil/1/storageminer,11,16,53803,bafy2bzacec7q2sfqc3k27n54oml2yq3eywxetw2b2hhfc4yajhcpirumbdjwe,4
bafy2bzaced5374towb37bos7b2jk43ndfhkvkhfkdomtn4t5h2e6bz44kbqqi,fil/1/storageminer,11,16,53803,bafy2bzacec7q2sfqc3k27n54oml2yq3eywxetw2b2hhfc4yajhcpirumbdjwe,5
bafy2bzaced7juie6uruwvbx7cgkm4igi2aghbykhlthhbxcv7gqkduufmicr6,fil/1/storageminer,11,16,52447,bafy2bzacecuzfv26ahiqki27pxo4iflvsh33swrhswi5ak3zj4prcnr5mqyo6,6
bafy2bzacedde4k4cuveiko5kcalwvcrevqmgk6d2u4c3pnpypl73avpcnu5ym,fil/1/storageminer,11,16,51184,bafy2bzaceaouf3u3nrz5alhwckqvvecg3si5cmqoonmun67vtpcltwb6dhn5k,7
bafy2bzaceco6upp4wqke5wdakan46njqwkzxrijlxyj7mp72zezhau6ygor24,fil/1/storageminer,11,16,49567,bafy2bzaceczsmmtepic3eeofipad476zf6lq7wbggqbmo7u5qwmqtvhvp2g62,8
bafy2bzaceb77zghrnnhwa2n7fdsygmcbgd6vyrr4y6v7tgrjf3cbocgkoklls,fil/1/storageminer,11,16,49203,bafy2bzacebmmz34egk75vjo5phzpatqx6tazj52miixmthub7rdzff36jtruc,9
bafy2bzacebx7trvz4irpfigadb7ldt6rj26fje6gdweakmd76qtd76gr23lce,fil/1/storageminer,11,16,49200,bafy2bzaceawu7sdramvzsuho3t7o2aezik5hpixyfcjeov7f3wrplbvpfdsty,10
bafy2bzaceay6mxqv5lqucovdzxadrh4e4vzjxpcrigmj342j2gh5ppsipdvzy,fil/1/storageminer,14,0,56677,bafy2bzacebylpvfrbq35ztv25y6gsdddc3owpamwxjst26lnvj7x2ip4u67g4,1
bafy2bzaceds32nbmjaqcrbqtqymp7l4tstwdcemh7vx4wr5ou6kjsfenakb42,fil/1/storageminer,14,0,48597,bafy2bzacedqkalpqob67z75nca5jz6pvsvsdvl7gmcaknyz5q4b4orv4f3kie,2
bafy2bzacebli7tdvofh5qjnfwfjuplq4vyqjw37c47r3ow7cgqvfei4myef2c,fil/1/storageminer,14,0,48597,bafy2bzacedqkalpqob67z75nca5jz6pvsvsdvl7gmcaknyz5q4b4orv4f3kie,3
bafy2bzacec6ru37e3ntt5d6qf4qjmvp6pyjfnn7xh7xcgnxzldag7td3lc6vy,fil/1/storageminer,14,0,46578,bafy2bzacedykemjas2njkzmcp3746y3tgvwy4w6oammno2xw2kalke5x2ahpu,4
bafy2bzacea53bync2wufdybkgxt47pyle4mct6fo4urnxjdcjizd7gvg3rxsu,fil/1/storageminer,14,0,45328,bafy2bzacedicbafqc3r4r7qrna7vawptcmgb544jhjf5mm7izeu7b3vu7lfts,5
bafy2bzaceasxrqwq2mhn47jcxqcgtnfbtv2n7w7unsg7gfwy5piyz7pivuxxq,fil/1/storageminer,14,0,41495,bafy2bzaceazoxkpceehxzjufb4lfhuy3cwidesojbe2be56y7a6lr3mxej6pe,6
bafy2bzacea6z3n72yxkmrny7yborgnllyvg6nqkwpxjlvztbhgyeo3owgzu5o,fil/1/storageminer,14,0,39839,bafy2bzaceaxkt23qpmfq63vycnnfi6io4nkmx4ybjwfacafzeqo6sx4g26fxk,7
bafy2bzacecd6c3ywyul36siuthwm56xf7nzillytnexeltzxwqujyzvfz5lmu,fil/1/storageminer,14,0,36194,bafy2bzacecp7r2nfl47h6s5kzrq6n336e4f5pr5ph54smypelo7bq2hjpkpww,8
bafy2bzacedjidcyuuvcjivt7y56532hygdqe2melnyzirqwcrjjrjexknqx6k,fil/1/storageminer,14,0,36194,bafy2bzacecp7r2nfl47h6s5kzrq6n336e4f5pr5ph54smypelo7bq2hjpkpww,9
bafy2bzacean2pewxrmecpnqxa6y7zbljojefrmmbclaar4nfmmnqn4nfna7fq,fil/1/storageminer,14,0,33891,bafy2bzacecbixnlburhly2mn3rn4qq54ychcojlcpyfwkxci33tmfiitbzsus,10
bafy2bzacea3ina7nfzjd3knaubc4tseo7z5i4mr27by6qophku2kurdtglhx4,fil/1/storageminer,14,19,39839,bafy2bzaceaxkt23qpmfq63vycnnfi6io4nkmx4ybjwfacafzeqo6sx4g26fxk,1
bafy2bzacea3kqdso3q3zbjjomevlgsqg4ijto2wy53lskmh2txmfi2njcsjjc,fil/1/storageminer,16,0,57078,bafy2bzacedd4tmdleps2gntwrs7k3klwtx2k5coqabvkfwr5ymz2zfzwl3tgc,1
bafy2bzacecboi7nzcdvm5yuswtgazxsnd2hzn7syiefzlgebitiut66giwltm,fil/1/storageminer,16,0,56754,bafy2bzaceabahgmyide3ydgsh6ma4y7luqotgohu7aak5pqbec7imfo3buqvu,2
bafy2bzacebxywr2xors7em7fixrwjyi4vtx2xbzqtspa6y5z34nymuhbvkbl2,fil/1/storageminer,16,0,56674,bafy2bzacecgdvwnuncpjzyiyvbvqrp6lkqh5aok6engnstduhpolpyu6fgn7k,3
bafy2bzaceabk43vzrzey2nmznhexwun3ubnvrlg6cms2ujugm5domfdqi6tpu,fil/1/storageminer,16,0,56538,bafy2bzaceb7od73jvp54t7zzsaj5u6wrcaed342amoz6udpminwdmi5xna3sc,4
bafy2bzacedrj4ukaew3vl5erqta5omvqyyhosj44l4zbbazg2cjgmnxijh4h2,fil/1/storageminer,16,0,56053,bafy2bzaceaotayjtppvpsgcx3fm6rwcttwjvx63wc7qvxsytexzrn4ykqw4lu,5
bafy2bzacebz5m2tcyxlhd3prbsxyxinxu432l2x5p56t7gogu56sy3z2bt4zi,fil/1/storageminer,16,0,55686,bafy2bzacedr43kspt37yy53pxjssu5wnudmji6rwiseycajntongdms6wfv4m,6
bafy2bzaceablnltpbq2flf2hdhoyq4st4avb5ycpeayvrubmva63fts4borvi,fil/1/storageminer,16,0,55601,bafy2bzacedhd2u7fzbehptnygnhyz3x5hngnfml7jen6fjmdjwh2pwiygkpdu,7
bafy2bzacedzb2resmexhj2q74eoerlot74javcme3xx6zxwewr7wnbylpnqsi,fil/1/storageminer,16,0,55552,bafy2bzaceanlsj3f6oq6ffl72cduemegtbfw4qf3zvex7gko2fxyjfb623lcu,8
bafy2bzacecor3u4ogsdzojk7ajqk4lw3t7nivfsxqyfnvb5sork4huwk45spk,fil/1/storageminer,16,0,55342,bafy2bzaceckwqdu5d4yjfc7odqtewham5yhzrxq4bwcj6jyvctxez7iqrfbag,9
bafy2bzacecpyyga2rqvfq6kldljuhr3r5grmwu3fijxhgvjpjxuyzhadbz72y,fil/1/storageminer,16,0,54121,bafy2bzacecte7mqdsbfcnylijyckizb4fm6mvlslvfwuqi2qlq2cbg4ezthcy,10
bafy2bzacecimdx2d2ttu6pqc7tq5jxxcxk4ft5rqgenu3mvet6o3qnro72kci,fil/1/storageminer,16,7,48377,bafy2bzacedhyfkd5l7wcpz2s6chzucn2rmwonfqti3gpwidykkb7lpr6i2d6g,1
bafy2bzacecqhhltiplr3wspvebuduuv4o4r5gjs4lf4phgdc27czbu4dax2ey,fil/1/storageminer,16,7,46069,bafy2bzaceaxduaddhyjrcb54kx7npfuk4hakiaeflqm2v6uvtcnprqhttvs5k,2
bafy2bzacebizvfmwwl24ey5kuwfr6yb5g53yu7r4gil2lmpzm3jfyczatvey6,fil/1/storageminer,18,0,56675,bafy2bzacealpmjrdrkw3nt4hnp36uiksy43lrutmxeoxo6vw5pum7t3snmias,1
